gold,toxicity,text,pred
Sexiste-reportage,0.4394682,"#Trump est un #troll #sexiste. Voir mon billet sur les larmes des trolls, par @AdeleLouison http://blogs.mediapart.fr/adele-louison/blog/290617/l-humour-des-feministes-et-les-larmes-des-trolls-du-patriarcat?utm_source=global&amp;utm_medium=social&amp;utm_campaign=SharingApp&amp;xtor=CS3-5",YES
NonSexiste,0.0031572229,"La Sacem, @bureauexport Londres et Alexine Business Solutions sont partenaires des «Writing sessions» qui se dérouleront du 20 au 23 mars 2018, pendant 4 jours aux Water Rat Music Studios situé à Woking à environ 40km de LondresInscrivez vous ! 🎧 https://createurs-editeurs.sacem.fr/actualites-agenda/actualites/concours-et-formations/appel-a-candidatures-pour-un-writing-camp🎧🇬🇧⬇️👍,Casque audio,Drapeau du Royaume-Uni,Flèche vers le bas,Pouce levé",NO
NonSexiste,0.112333365,"#AuPremierRDV je me pointe avec un huissier et deux avocats et j'enregistre toute la conversation. Depuis le #balancetonporc, on ne saurait être trop prudent.",NO
Sexiste-reportage,0.4014846,Exactement et c’est pour ça qu’on veux te stoper toi et ton pote Pascal Cardonna #JeremstarGate #BALANCETONBABYBEL #BalanceTonPorc https://twitter.com/lesterriens/status/952620157079343104,NO
NonSexiste,0.10566349,"Je suis une femme. Je n'apprécie pas spécialement M. Darmanin et m'interroge. ‍J'exige que nos élus soient intègres. Mais je suis aussi fille d'avocat : 🚺 Suspect = Coupable ? https://twitter.com/franceinfo/status/957862399930982400,Symbole Femmes,Visage blasé,Oeil,Bulle de dialogue gauche,Visage songeur",NO
NonSexiste,0.004335291,"Le prochain numéro de #REC arrive le 10 février à 22h30, en plein week-end du #SportFémininToujours : - 🤱🏼 La maternité chez les athlètes - 🏂 A-F Marxer : « Stop au sexisme » - 🏉 Cam Embarquée Racing 92 - 🔥 Les funambules de la slackline - 🤾‍♂️ Les Bleus en transition pic.twitter.com/D5Eh7dQPnR🤱🏼🏂🏉🔥🤾‍♂️,Allaitement (teint clair moyen),Snowboardeur,Rugby,Feu,Handballeur",NO
NonSexiste,0.00609454,Christine Lagarde : C'est la première fois en 10 ans que nous avons une telle reprise http://f24.my/1wMJ.t,NO
NonSexiste,0.20242359,"Ex-espion russe empoisonné Theresa May expulse 23 diplomates russes et suspend les contacts avec Moscou. A votre avis, cette femme",NO
Sexiste-reportage,0.104795754,"Terrible de voir ces gens suggérer qu’une accusation de viol serait illégitime parce que portée par une « ex call-girl », comme si les travailleuses du sexe n’avaient pas les mêmes droits que les autres...",YES
Sexiste-reportage,0.059232414,"Quand les artistes véhiculent les clichés de sexisme, de racisme ou de la domination https://www.franceinter.fr/culture/quand-les-artistes-vehiculent-les-cliches-de-sexisme-de-racisme-ou-de-domination",YES
NonSexiste,0.04290464,"RAPPEL : Il y a moins d'un mois de cela, Angela Merkel contredisait sont ministre de l'Intérieur en affirmant que l'Islam fait partie de l'Allemagne. pic.twitter.com/395W7nT6gE",NO
NonSexiste,0.038519915,"Offensive turque en Syrie: la situation à Afrin est «inacceptable», déclare Angela Merkel http://rfi.my/2PgP.t pic.twitter.com/hOLWMqx3ES",NO
NonSexiste,0.031449065,102 #badbuzz en 2017 ! 23% sont liés au sexisme #Confbadbuzz,NO
Sexiste-reportage,0.04686289,"#EnsembleContreLeSexisme Le sexisme dans les milieux du sport et de la culture. Beaucoup de femmes dans la pratique, elles sont peu présentes dans les niveaux de direction. Nous partîmes 5000 et nous nous vîmes 50 en arrivant au port Aline César, présidente de Mouvement HF pic.twitter.com/AAuxDVWHRA",NO
Sexiste-reportage,0.5024724,"Pute en collants. Gare du Nord, Paris. #payetashnek",NO
NonSexiste,0.3057765,"1918 : la jeunesse européenne continue de crever du gaz moutarde plein les poumons, le corps mitraillé. 2018 : grace a ces germanophobes, certains jeunes europeens peuvent librement affirmer que #Friends véhicule des idées rétrogrades. #homophobie #grossophobie #sexisme",NO
Sexiste-reportage,0.23667802,"Pour rappel Jean-Christophe Ruffin est l'auteur du désastreux Parfum d'Adam, un roman diffamant les défenseurs des animaux. #Sexiste en plus",YES
Sexiste-reportage,0.15213956,Les deux ont du sang sur les mains. Un seul est traité comme un monstre. Ca s'appelle du sexisme #JonathannDaval #JacquelineSauvage pic.twitter.com/Cx6arExWsk,YES
NonSexiste,0.008607753,Catherine Deneuve (27 photos) https://buff.ly/2ET4EcH pic.twitter.com/9is0IfqAue,NO
NonSexiste,0.09033044,"« Angela Merkel n’est pas jupitérienne, sa modestie est réelle » http://bit.ly/2HE0JRI",NO
NonSexiste,0.0066285976,. Les deux mots qui ont déclenché un mouvement : http://unwo.men/dWBh30hgm9N #MoiAussi v @ONUFemmes,NO
Sexiste-reportage,0.28312725,"Je propose d'interdire le personnage de #Olga dans #LesMystèresDeLAmour parce qu'on fait passer une #femme d'origine #russe pour une nymphomane (= #sexiste #misogyne #xénophobe) ! 🤣 @agnesbuzyn @MarleneSchiappa,Mort de rire à s'en rouler par terre",YES
NonSexiste,0.11316007,"#LeJournal est terminé pour ce soir. Dans quelques minutes, retrouvez #Vraiment Politique : Après et #BalanceTonPorc, où en sommes-nous? ➡️ Rendez-vous à 20h45 : https://www.lemediatv.fr/ #LeMédia #JournéeInternationaleDesDroitsDesFemmes pic.twitter.com/1o6l0FuXQM➡️,Flèche vers la droite",NO
Sexiste-reportage,0.44933176,"#Belgique francophone : Le clip #sexiste du nouveau président des Jeunes #PS : Maximilien Lerat... (lalibre.be) https://vimeo.com/32219689 @FigaroVox @Valeurs @leParisien_pol @miniscarabee @Tenteniez @AnikoOzorai @osezlefeminisme #balancetonporc🤢,Visage nauséeux",NO
Sexiste-reportage,0.036634352,Une plainte pour viol sur mineur déposée contre un proche de Jeremstar https://www.nouvelobs.com/societe/20180122.OBS1042/une-plainte-pour-viol-sur-mineur-deposee-contre-un-proche-de-jeremstar.html,NO
NonSexiste,0.012063419,"#Confidentiel tous les samedis à 14h sur RTL @jalphr vous raconte l’histoire d’une vie. Aujourd’hui : Catherine Deneuve et sa sœur Francoise Dorléac. @RTLFrance,Radio,Caméra de cinéma",NO
NonSexiste,0.027677942,"Cersei normal elle est difficile à vivre mais enceinte avc ls hormone qui travail, jespère que Jaime a ls rein solide#OCSGOT #GoT7x05 #GoTS7",NO
Sexiste-reportage,0.7761081,"La reine des salopes, cette France de droite pour laquelle la femme est soit une salope soit une pudibonde. Un cauchemar 😡 https://twitter.com/atlantico_fr/status/884059355494133761,Visage boudant",NO
NonSexiste,0.09655223,Sandra Muller qui a inventé #balancetonporc est poursuivie en diffamation - via @Le_Parisien https://www.leparisien.fr/culture-loisirs/sandra-muller-qui-a-invente-balancetonporc-est-poursuivie-en-diffamation-18-01-2018-7508583.php,NO
NonSexiste,0.020842785,"« Si #moiaussi a pour effet de mettre à mal le fameux “un gars c’t’un gars”, alors je suis contente. » @MartineDelvaux http://bit.ly/2ELbsZ6",NO
NonSexiste,0.039226998,"Génial, j'ai vraiment vraiment adoré le pays. Bon mon contexte était dur, mal organisé et plein de sexisme épuisant mais les paysages sont justes whaou !",NO
Sexiste,0.3302291,@TEXcomic #JeSuisCharlie #balancetonporc #Balancetatruie Soutenez Tex ! La purge du mâle blanc de plus de 50 ans doit cesser ! https://twitter.com/TEXcomic/status/941788591579164672,NO
NonSexiste,0.3666224,"quand marine le pen a dit à angela merkel merci madame merkel de nous faire le plaisir de venir avec votre vice-chancelier administrateur de la province France en parlant d'hollande j'ai faillis faire un avc 😭 la condescendance de cette femme est incroyable😭,Visage pleurant à chaudes larmes",NO
NonSexiste,0.23451406,"Toussé dans le creux de mon coude comme une bonne fille, là où y a un bandage de prise de sang de dépistage. #ironie #oupas",NO
NonSexiste,0.11419344,Mon corps n'est pas un manteau. Les femmes et les enfants ne sont pas des objets #balancetonporc https://twitter.com/Maitre_Eolas/status/937468397125849089,YES
Sexiste-reportage,0.28087774,#Nagui par encore épinglé par le #denoncetonporc avec ses blagues #Sexiste dans #Nplp ? Bizarre,YES
NonSexiste,0.007288316,Mon dernier blog... Je reviens à ma manière sur le #MoiAussi et du processus que j'ai fais pour dénoncer... http://fb.me/6Vgo8fkB4,NO
NonSexiste,0.007916619,"#EtMaintenant Joignez-vous au mouvement, signez &amp; partagez ! #moiaussi #meetoo https://twitter.com/rosanniefilato/status/952729024635260928",NO
NonSexiste,0.059727192,"Et si, comme les #femmes, les hommes étaient depuis toujours victimes du mythe de la virilité? La virilité est-elle un piège pour les deux sexes? Olivia Gazalé répondait ce soir dans #64Minutes sur @TV5MONDE via @MKACITV5M #balancetonporc #égalitéFH http://www.tv5mondeplus.com/toutes-les-videos/information/64-le-monde-en-francais-hiver-2017-part-2-edition-du-22-01-18-part-2",NO
NonSexiste,0.019477395,"#FRAIRL J- : @Ro_menager, @safizizir et toute les Bleues de l'équipe de #FranceFéminines sont #PrêtesAuCombat ! Coup d'envoi samedi soir à 21h au Stade Ernest Wallon de @Toulouse en direct sur @France4tv ! 🇫🇷 https://goo.gl/8BNdS1 pic.twitter.com/plkiRz5f2o🇫🇷☘️2⃣🎟️,Drapeau de la France,Trèfle,Touche 2,Billets d'entrée",NO
Sexiste-reportage,0.3389984,"Depuis des années on nous parle de libérer la femme et à part la déshabiller de plus en plus, mettre son corps en valeur ... pour le plus grand plaisir des hommes 😀 qu'est ce qui a été fait? Elle reste largement la prisonnière de l'homme ... #BalanceTonPorc😀,Visage rigolard",NO
Sexiste-reportage,0.15600902,"@LastEquinoxx Mais voyons le féminisme n'a plus lieux d'être, vu que le sexisme a disparue depuis longtemps... :-/ (#ironie )",NO
NonSexiste,0.07054565,@LCP l'intelligence de cette femme fera d'elle la meilleure présidente de la 5ème république française ! @realDonaldTrump @theresa_may https://twitter.com/LCP/status/837217817837490176,NO
NonSexiste,0.0154562555,Emmanuel Macron tente de relancer ses projets européens face à Angela Merkel http://www.europe1.fr/politique/emmanuel-macron-tente-de-relancer-ses-projets-europeens-face-a-angela-merkel-3630248#xtor=CS1-16,NO
NonSexiste,0.25915736,Le discours de #NataliePortman à la #WomensMarch2018 https://www.francetvinfo.fr/societe/droits-des-femmes/video-marche-des-femmes-ma-premiere-lettre-de-fan-cetait-un-viol-fantasme-denonce-natalie-portman_2574384.html#xtor=AL-79- #Féminisme #BalanceTonPorc,NO
Sexiste-reportage,0.023199737,"La question que je me pose. Pourquoi encore aujourd'hui les moyens manquent pour introduire des cours d'éducation sexuelle dès le plus jeune âge, des cours à l'égalité entre les genres? #moiaussi",NO
Sexiste,0.3561489,"@najatvb Je ne savais pas que la devise de la France était Liberté, féminisme, guerre des sexes. Détruisons la famille ! #Ironie #Dégoût",YES
NonSexiste,0.06500591,Ça ne prend que quelques minutes de répondre à cette enquête de @elsagrangier #sexisme #harcelementderue https://twitter.com/elsagrangier/status/951011128087281664,NO
NonSexiste,0.023553278,"Pour lutter contre le sexisme, cette célèbre actrice va arrêter de tourner … (vidéo) http://dlvr.it/QC4Ynf",NO
NonSexiste,0.0042410456,JOUR DE FINALE ! France /Norvège 17:30 @beinsports_FR ! BEIN 2 - 14h15 match pour le Bronze - 16h Le Film des Bleues : les portes du Paradis ( un bijou) - 17:00 avant match avec @ameliegoudjo @ValNicolas16 @xavham #ALLLLLEEEZZ pic.twitter.com/H8bLA60ijs,NO
NonSexiste,0.09308127,"Encore une accusation de viol pulvérisée en plein vol. L'appel à la délation publique (#balancetonporc , ) n'a jamais été une méthode recommandable pour rendre la justice, ça se confirme https://twitter.com/Dreuz_1fo/status/939176379157016576",NO
NonSexiste,0.004460952,"Quatrième numéro de #REC ! ➡️ Samedi 10 février 22h30 📺 beIN 1 - 🤱🏼 La maternité chez les athlètes - 🔥 Les funambules de la slackline - 🏂 A-F Marxer : « Stop au sexisme » - 🏉 Cam Embarquée Racing 92 - 🤾‍♂️ Les Bleus en transition @beINREC @beinsports_FR pic.twitter.com/BKyLKpktcY➡️📺🤱🏼🔥🏂🏉🤾‍♂️,Flèche vers la droite,Télévision,Allaitement (teint clair moyen),Feu,Snowboardeur,Rugby,Handballeur",NO
NonSexiste,0.30464804,"ça va deux secondes, marre de me faire prendre pour une conne",NO
Sexiste,0.40336934,Ma femme soumise qui crie pendant la levrette https://goo.gl/fb/9QB2dp #mature,NO
NonSexiste,0.0026859958,"Travail a domicile: Mattel renonce à Aristote, son enceinte connectée pour enfant http://travail-internet-domicile.net/mattel-renonce-a-aristote-son-enceinte-connectee-pour-enfant/",NO
NonSexiste,0.1893425,@balancetonporc #balancetonporc #balancetonpedo 14 MOIS !?! https://twitter.com/notrenfance/status/955486149300178944,NO
Sexiste,0.32074678,"(Sarkozy, puis Jupé, puis Fillon) Ardisson parle de la malédiction Aurore Bergé et la surnomme la veuve noire 😂 ça lui va très bien qui sera sa prochaine victime ? 😂 #SLT😂😂😂😉,Visage avec des larmes de joie,Visage avec des larmes de joie,Visage avec des larmes de joie,Visage faisant un clin d'œil ",NO
Sexiste-reportage,0.3302291,"#moiaussi je n'en reviens pas d'un tel contraste entre la solidarité tout juste affichée aux Golden Globes et ce pavé infecte du milieu culturel français, franchement rétrograde. Un triste exemple de la culture du viol. https://twitter.com/Amelie_Bertrand/status/950715207638245376",YES
NonSexiste,0.24442963,"#Balancetonporc vite 😂 pic.twitter.com/MdQkXDnbkv,Visage avec des larmes de joie",NO
NonSexiste,0.015644746,L’année du silence enfin brisé | Ma chronique JDM http://www.journaldemontreal.com/2017/12/29/lannee-du-silence-enfin-brise #polqc #assnat #polcan #polmtl #moiaussi,NO
NonSexiste,0.104795754,Ce photographe libanais inverse les rôles dans des pubs sexistes des années 50 http://cheekmagazine.fr/instagram/eli-rezkallah-in-a-parallel-universe-publicites-sexistes/ via @MagazineCheek #pub #sexisme #stéréotype,NO
Sexiste-reportage,0.036634352,"#Sexisme dans les études médicales : cela peut aussi venir des patients ➡️ http://ow.ly/SUTJ30hzCya via @ISNItwit pic.twitter.com/g7inEF6zkb,Flèche vers la droite",NO
NonSexiste,0.19893374,Mais si il vous plaît avant de balancer un port soyez sûr des accusations que vous portez. Car les conséquences peuvent être un désastres pour la vie des innocents. #balancetonporc c'est bien .#balancelespreuvesdabord c'est bien aussi. @Sinister_sex @Mouton136,NO
NonSexiste,0.4269174,"Les gens qui petit-déjeunent dans les transports en faisant des bruits de mastication, VOUS N'ETES PAS LA NATION FRANCAISE ! #BalanceTonPorc",YES
Sexiste-reportage,0.30514878,"Je serais plutôt ok avec lui mais le passage sur #balancetonporc est minable, surtout quand on se souvient de sa déclaration pourrie au moment de l’affaire dsk, le fameux troussage de domestique...",NO
Sexiste-reportage,0.024142517,"J'ai beaucoup de respect pour Catherine Deneuve. Elle a dit quelques choses inflammatoires qui sont difficiles à ignorer avec / Polanski. Mais elle s'est excusée. Elle a le droit de dire ce qu'elle pense, comme nous. Laissez-nous nous concentrer sur les vrais problèmes.",NO
Sexiste-reportage,0.22311419,#50NuancesDeGrey c'est le retour aux années 50 pour la condition de la #femme. Et le pire c'est que je parle des 5 premières minutes du film ! #balancetonporc la réalisatrice !,YES
NonSexiste,0.8115627,LA FEMME DE MÉNAGE ELLE A JETÉ MA FUME JE VOULAIS ROULER UN TAMIEN ET CETTE SALOPE A JETÉ MA FUME HAK ALLAH JVAI LA MONTER EN L'AIR pic.twitter.com/0LQAHTZdt1,NO
NonSexiste,0.37751234,#Balancetonporc et #balancetonpolitique bref #balanceTesporcs,NO
NonSexiste,0.1641865,Catherine deneuve- belle de jour-tristana-la sirene du Mississippi-le dernier metro-benjamín- la chamade-a nous deux-repulsion-indochina-le lie du crime- pic.twitter.com/09V9ieUqLU,NO
NonSexiste,0.017341165,"≡ SRC ► La campagne #MoiAussi divise les femmes en France http://ici.radio-canada.ca/nouvelle/1076959/collectif-femmes-liberte-importuner-hommes-deneuve-porc-moiaussi?utm_source=dlvr.it&amp,utm_medium=twitter pic.twitter.com/M4c4nTENZF",NO
Sexiste-reportage,0.15435068,Incroyable de constater que les #sondages sont encore genrés! Le vrai pb de l'inégalité HF il est là. On n'imaginerait d'ailleurs pas ça selon les couleurs de peau. #sexisme,YES
Sexiste-reportage,0.3389984,Question: peut-on violer une escort girl? Toute la défense de Darmanin va tourner autour de ça Sexe contre services Comme les maris qui violent leur femme... Devoir conjugal Et quid des annonces de location contre services? Ras le bol!!!!!!! https://twitter.com/spetsnagirl/status/957241151769251842,YES
