gold,toxicity,text,pred
NonSexiste,0.012063419,"Christine #Lagarde critique de nouveau les excédents commerciaux allemands, « qui attisent le #protectionnisme » https://twitter.com/noahbarkin/status/954091430758232064",NO
NonSexiste,0.11098998,"je viens d'apprendre 71 mots sur le feminisme en anglais en 2h30 environ j'ai bizarrement l'impression d'avoir perdu mon temps 🤔🤔,Visage songeur",NO
Sexiste-reportage,0.26293078,Donc souhaiter la démission de Darmanin pour viol n’est pas « politique » selon Ruffin. On voit encore que les combats menés par les femmes sont secondaires pour tous ces mecs de gauche qui prennent le parti du dominant dès qu’on parle des mecs. https://twitter.com/francois_ruffin/status/958248208345522176,NO
NonSexiste,0.14082454,Se défendre face au harcèlement sexuel dans la fonction publique #BalanceTonPorc : http://www.sisyphe-avocats.fr/item/34-balancetonporc,NO
NonSexiste,0.030859824,Le mouvement #EtMaintenant vise à s’assurer que les victimes de #MoiAussi ne sont pas laissées pour compte: http://ici.radio-canada.ca/nouvelle/1078088/societe-feminisme-agressions-sexuelles-metoo-moiaussi-etmaintenant-lanctot-david,NO
NonSexiste,0.0438942,"Et nonobstant ça, appeler son livre #moiaussi demeure, selon moi, une mauvaise idée...",NO
NonSexiste,0.016838523,"Rendez vous à 19h05 pour @lesterriens de @T_Ardisson : parcours, Emmanuel Macron, réforme de l'audiovisuel, mon père... #SLT pic.twitter.com/Cnmd8CaSEw",NO
NonSexiste,0.03357032,Violences du 1er Mai : L'élue lorraine Nadine Morano demande la démission du ministre de l'Intérieur https://www.francebleu.fr/infos/faits-divers-justice/violences-du-1er-mai-l-elue-lorraine-nadine-morano-demande-la-demission-du-ministre-de-l-interieur-1525239237,NO
Sexiste-reportage,0.103060275,#StopPubSexiste. Attention @Volvic_fr @DanoneFR @yrparis : pourquoi faire croire que la femme libère son volcan en faisant du shopping ? https://buff.ly/2lynYTN - #Publicité #Sexisme #Mixité @UDA_annonceurs @AACClive @MarleneSchiappa @Egal_FH,NO
Sexiste-reportage,0.4398409,Jack Lang ........qui défends Woody allen Quelle est la crédibilité de cet énergumène ? qui s esclaffe à la vue d'un acte de violence sexuelle sur une journaliste #BalanceTonporc c'est de la culture la violence sexuelle ? @jack_lang complice #Frotteur pic.twitter.com/DptGnjHHuv,NO
Sexiste-reportage,0.23198941,Il avait quoi ton copain comme hameçon pour pécher un si beau poisson ? #PayeTaShnek,NO
NonSexiste,0.044636376,@TwitterFrance @Twitter Pour rappel une #injure publique #sexiste est passible de 6 mois de prison et 22500€ d'amende https://twitter.com/assiabenziane/status/888699961822638082,NO
Sexiste-reportage,0.25084448,"Je ne peux pas croire qu’il y ait encore UNE seule personne qui ose ENCORE demander « pkoi les victimes #agressionsSexuelles dénoncent +ou- longtemps après les faits allégués ». 😡 Lu sur le fil TW. #MoiAussi😡,Visage boudant",NO
NonSexiste,0.0033928365,"Douce nuit , Héléane, que les bras de Morphée t'entourent de tendresse ,pour l'emporter vers de beaux rêves.Bises pic.twitter.com/PVEIvBYxzA",NO
NonSexiste,0.37751234,"je dois vous annoncer chers collègues 😘 que je suis accusé de viol certes ! mais je ne démissionnerai pas !!! car j’ai le soutien de Édouard et de Macron , ainsi que de tous mes collègues voilà voilà 😉 pic.twitter.com/YoJJJ73urs😘😉😘,Visage envoyant un baiser,Visage faisant un clin d'œil ,Visage envoyant un baiser",NO
NonSexiste,0.30136615,"Mélanie Da Cruz enceinte d'Anthony Martial ? Elle confirme et dévoile le sexe de son bébé 👶 http://www.purebreak.com/news/melanie-da-cruz-enceinte-d-anthony-martial-elle-confirme-et-devoile-le-sexe-de-son-bebe/146266 pic.twitter.com/cjPRmGRluh,Bébé",NO
NonSexiste,0.025320992,"Je t'aime, je t'aime Comme un fou, comme un soldat Comme une star de cinéma Je t'aime, je t'aime Comme un loup, comme un roi Comme un homme que je ne suis pas Tu vois, je t'aime comme ça",NO
NonSexiste,0.0024032593,Je vous remercie,NO
NonSexiste,0.3389984,Affaire @frhaz toujours rien ? ou rupture de pain au chocolat ? #BalanceTonPorc #haziza,NO
NonSexiste,0.15213956,Après #BalanceTonPorc Voilà #BalanceTonSport ? Merci Anne-Flore ! https://twitter.com/PartageSC/status/954811312340598786,NO
NonSexiste,0.119997114,Ramzan Kadyrov menace d'envoyer Merkel et Trump en prison s'ils se rendent en Tchétchénie #Donald_Trump #Angela_Merkel #Ramzan_Kadyrov #République_tchétchène https://goo.gl/SqoWwS pic.twitter.com/pwQPyooN7j,NO
NonSexiste,0.038519915,"Offensive turque en Syrie: la situation à Afrin est «inacceptable», déclare Angela Merkel http://rfi.my/2PgP.t pic.twitter.com/hOLWMqx3ES",NO
NonSexiste,0.22712809,#tlmep #moiaussi chu écœuré de vous entendre brailler,NO
Sexiste-reportage,0.23343207,"Ah ouais quand même on vient de me sortir que j'étais pas une bonne féministe car je ne veux pas faire preuve de misandrie. Mais j'ai juste pas envie. Les mecs qui me dérangent je les ignore, flm de les mépriser/engueuler/détester.",NO
Sexiste-reportage,0.18079062,Mais comment sachiez tu qu'il s'agit d'un homme ? Sexisme à rebours !,YES
NonSexiste,0.05898502,Une petite fille qui joue à faire un sandwich avec de la boue... comme c'est mignon #TheWalkingDead #ironie,NO
Sexiste-reportage,0.18174082,@MarleneSchiappa techniquement #50NuancesDeGrey c un film qui mérite un #balancetonporc,NO
Sexiste-reportage,0.43965456,"Merci à ce type qui m'a accostée, et qui, comme je l'ai rembarré,a fini par me dire que je n'étais qu'une pute. Tant de poésie. #PayeTaShnek",NO
NonSexiste,0.112953395,Pourquoi le hastag #BalanceTonPorc n'est il pas écrit en écriture inclusive ?,NO
Sexiste,0.014011159,Qu'Allah accorde aux hommes justes et de valeurs une femme pieuse et respectable. pic.twitter.com/HkBZ1uL0yE,NO
NonSexiste,0.23523538,"Je retourne ma veste: le féminisme, c'est has been... Toujours plus loin, les accords vins-chaussures. #ironie http://lapinardotheque.wordpress.com/2013/10/17/drink-me-shoes/",NO
Sexiste-reportage,0.19870108,#PayeTaShnek réinventé par #EricRaoult puissance 15000 #DragueCommeRaoult,NO
Sexiste-reportage,0.47119883,Nawel Madani c'est marrant 2 minutes après c'est bon on a compris que les mecs c'étais des bâtard et les fille étaient irréprochable #ironie,NO
NonSexiste,0.025556687,"Yann Moix, que diriez vous à @nk_m ? Je pourrai un jour voter pour elle #SLT cc @LaFrancedroite",NO
NonSexiste,0.15213956,Le ministre des Finances est visé par une plainte pour VIOL et personne n’en parle dans les grands médias? Mais on vit dans quel pays là? Vous devez partager un maximum! pic.twitter.com/gzFvoeEeBT,NO
NonSexiste,0.05750068,#showgirls sur Arte soirée spéciale #balancetonporc,NO
NonSexiste,0.15490346,"#balancetonporc Caroline De Haas, au secours!",NO
NonSexiste,0.012314741,[#HM18] Cérémonie d'ouverture de @hannover_messe avec Angela Merkel et Enrique Peña Nieto - Retrouvez les experts SAP ! http://www.sap.com/france/industriedufutur pic.twitter.com/ZtuF7InAFN,NO
NonSexiste,0.015644746,VIDEO. Caroline de Haas a conseillé la femme qui a porté plainte contre Gérald Darmanin… https://goo.gl/fb/JmHsJL,NO
NonSexiste,0.6020386,Oh ta gueule commence par répondre aux questions des français à savoir que faites vous avec l’argent de nos impôts la bas #BalanceTonPorc #Ingérence,NO
Sexiste-reportage,0.10956833,Ahurissante citation d'une avocate dans cet article sur le premier #BalanceTonPorc. Car c'est justement la notion de harcèlement que le plaignant conteste. http://www.20minutes.fr/societe/2205131-20180119-balancetonporc-assigner-femmes-diffamation-procedure-baillon pic.twitter.com/iFrKVD82X1,NO
Sexiste,0.17458448,"L’avocat de Gérald Darmanin : «Ce qui intéresse le plus cette femme, c’est de salir le ministre» http://bit.ly/2ByA2dT",NO
NonSexiste,0.028031485,#FRANOR match vraiment serrer être les deux équipes allez les bleues vous allez les battres les norvégienne on compte sur vous les filles,NO
Sexiste-reportage,0.4977744,"Eh mais olala mon grand-père qui dit de la merde sur balance ton porc là, qui dit que c’est les femmes qui font des complots ou je sais pas quoi là, et moi qui les défends et mon père qui me tape sous la table pour que je me taise jsp ce qui m’énerve le plus",NO
NonSexiste,0.0032200534,#moiaussi je voterai @MaeldeCalan,NO
Sexiste-reportage,0.23523538,"Ironique disparition de #JeandOrmesson, quelques semaines après #balancetonporc, auquel il aurait sans doute été éligible, sauf son grand âge et sa respectabilité. Sa méthodes avec les jeunes journalistes féminines : #thenakedman !",NO
Sexiste-reportage,0.019226074,"Drôlement à propos dans le cadre du mouvement #moiaussi. En plus d'être des victimes fortes, on doit être des modèles. Mais on va se tenir debout quand même ! Comptez sur nous! https://twitter.com/rosellam/status/940625191473950722",NO
NonSexiste,0.008105109,Plusieurs députés posent un ultimatum à Theresa May sur Brexit https://sptnkne.ws/hxWu pic.twitter.com/53Mu39LiVC,NO
NonSexiste,0.36095104,La 1ère femme PM du Québec a perdu son poste à cause d'une féministe qui voulait prendre sa place!! Bravo aux féministes gauchistes. #Ironie,NO
NonSexiste,0.09915545,"Avec des petites notes de @dstrausskahn , ma famille, ma femme, mes enfants, un complot...😂🇫🇷,Visage avec des larmes de joie,Drapeau de la France",NO
Sexiste-reportage,0.09741997,"Etre féministe, c'est être conscient de la liberté de la femme, c'est donc être conscient qu'une femme peut refuser un rapport sexuel ou dénoncer un viol à la police. Tous ceux qui refusent d'admettre cette liberté au nom d'une carrière ne sont pas féministes.",NO
NonSexiste,0.3389984,ah oui c sûr la greffe de cerveau s'impose... #Payetashnek en live.,NO
NonSexiste,0.11347008,Il agresse sa femme à coups de sapin de Noël http://www.metronews.fr/info/fait-divers-il-agresse-sa-femme-a-coups-de-sapin-de-noel/mnlv!14fQN2PP7OKw/ via @metronews On peut rire 2s ? #Ironie,NO
NonSexiste,0.08241652,On me l'avait jms faite la vanne sur lit-sans-draps (#Lissandra = femme froide) ! x) #ironie,NO
NonSexiste,0.18744208,"Mon premier Micro-Trottoir est sortie il y a quelques jours Parlons peu, parlons #BalanceTonPorc si vous avez quelques minutes pour y jeter un coup d'oeil... https://youtu.be/h-_jtSbL_jE",NO
NonSexiste,0.17805049,[Allemagne] Des organisations féminines dénoncent la violence des migrants. Un nouveau #BalanceTonPorc #120dB http://alsace-actu.com/allemagne-des-organisations-feminines-denoncent-la-violence-des-migrants/,NO
NonSexiste,0.029917045,Une page a découvrir #PTS #PayeTaShnek http://fb.me/7w1Glkmqe,NO
NonSexiste,0.24442963,Entendre Pecresse dire que Taubira est une vraie femme politique avec une pointe de jalousie face à ce qu'elle ne sera jamais. #priceless,NO
Sexiste-reportage,0.37751234,"«Sérieux, reste là, ce soir ton clito c'est mon chewing-gum.» Rennes — place d'Erlon #payetashnek",NO
Sexiste-reportage,0.16245349,"VIDÉO 🎬 - Anny Duperey sur #BalanceTonPorc : J’ai connu un porc. C'était un grand nom du cinéma français #GGRMC #Harcèlement 👉 http://bit.ly/2AQWKBr pic.twitter.com/5Iphe9hK5P🎬👉👉👉,Clap de cinéma,Index pointant vers la droite,Index pointant vers la droite,Index pointant vers la droite",NO
NonSexiste,0.081625134,l'austérité allemande n'est pas apparue avec Angela Merkel : une expo à Berlin peut médiatisée en France @ChrisChavagneux La presse éco tradi. @LesEchos va être transportée de joie? @brunoLemaire @jcs_mbf @atterres @JeanLouisSAPALY @russeurope @calmusjp https://elpais.com/cultura/2018/03/22/actualidad/1521748924_492725.html,NO
NonSexiste,0.004460952,"Quatrième numéro de #REC ! ➡️ Samedi 10 février 22h30 📺 beIN 1 - 🤱🏼 La maternité chez les athlètes - 🔥 Les funambules de la slackline - 🏂 A-F Marxer : « Stop au sexisme » - 🏉 Cam Embarquée Racing 92 - 🤾‍♂️ Les Bleus en transition @beINREC @beinsports_FR pic.twitter.com/BKyLKpktcY➡️📺🤱🏼🔥🏂🏉🤾‍♂️,Flèche vers la droite,Télévision,Allaitement (teint clair moyen),Feu,Snowboardeur,Rugby,Handballeur",NO
Sexiste-reportage,0.4269174,Quand #JoeyStarr te traite de conasse parceque tu l aides a ramasser sa veste ... check ! Un grand moment #balancetonporc,NO
NonSexiste,0.08083374,Le #balancetonporc sur Calogero est repoussé à demain en raison de ma santé. Alors desole et à demain.,NO
NonSexiste,0.40891263,"Merci et #BalanceTonPorc, bonne vague démago - électoraliste ...",NO
NonSexiste,0.11129999,"Les raisons de défendre la cause des femmes (oui, oui, même en France) #PayeTaShnek https://blogs.mediapart.fr/adeline-dubost/blog/300317/pourquoi-t-es-feministe-l-egalite-homme-femme-en-france-elle-est-acquise-2",NO
NonSexiste,0.10566349,"La journaliste Sandra Muller, créatrice du hashtag #balancetonporc, poursuivie en diffamation. http://www.lemonde.fr/tiny/5243751/ pic.twitter.com/zo3irqZiCL",NO
Sexiste-reportage,0.43720075,Quand les crevards se frottent dans le métro ou aux concerts #balancetonporc,NO
NonSexiste,0.14950264,Thérèse :  Il faut arrêter d'être sexiste envers les hommes !  https://www.rtbf.be/vivacite/emissions/detail_c-est-vous-qui-le-dites/accueil/article_therese-il-faut-arreter-d-etre-sexiste-envers-les-hommes?id=9808442&amp;programId=25&amp;utm_source=vivacite&amp;utm_campaign=social_share&amp;utm_medium=twitter_share #llnpav #sexisme,NO
Sexiste-reportage,0.20335422,#AliceThourot #députée REM #Montélimar a #subit 1 #acte #sexiste humiliée par #cri de #chèvre à #Assembléenationale https://www.francebleu.fr/infos/politique/la-nouvelle-deputee-de-montelimar-humiliee-par-un-cri-de-chevre-l-assemblee-nationale-1501785472,NO
NonSexiste,0.014073989,"Les entreprises @InterElles sont engagées pour lutter contre le sexisme ordinaire, frein à l égalité et à la mixité. @lenovofr , @GE_France @Oranogroup et Nexter ont été l an dernier reconnues employeur engagés dans la campagne #SexismePasNotreGenre #ensemblecontrelesexisme https://twitter.com/CentreHubertine/status/956520737950625792",NO
Sexiste-reportage,0.09525062,@MarleneSchiappa #MarleneSchiappa Une #injure publique de nature #sexiste est passible de 6 mois de prison et de 22500 € d'amende. Agissez !,NO
Sexiste,0.03969839,Ma femme elle parle une fois de foot je la quitte.,NO
NonSexiste,0.09872158,".@EmmanuelMacron : Angela Merkel et Theresa May ont tenu leurs engagements et affectent 0,7 % de leur richesse nationale à l’aide au développement. Allez-vous rester le dernier de la classe ? #TTF #APD http://bit.ly/2iLYFx7 pic.twitter.com/DQZvRKusDN",NO
Sexiste-reportage,0.11440011,Parce que les petits garçons aussi devraient faire ce qu'ils veulent. #CMengagée #FutureOfCom #sexisme #changeisnow #davidbowie #prince #snoopdogg #pharaon #macron @madmoiZelle http://www.madmoizelle.com/petit-garcon-maquillage-830615,NO
NonSexiste,0.11088664,"Elle est toujours là, En pôle position… Extraits du gros doss' de Paris Match sur le come-back de Ségolène Royal : ❄ #Quotidien pic.twitter.com/RhostR0DSq❄,Flocon de neige",NO
Sexiste-reportage,0.37795907,"D'ailleurs, votre commentaire est #sexiste : il ne faudrait rien dire sous prétexte que c'est une femme. #LREM #hypocrites #danger",NO
Sexiste-reportage,0.059232414,"Que cela vous plaise ou non, Aurore #Bergé est une femme libre, elle seule est à même de décréter ce qu'elle peut et ne peut pas porter. Vos commentaires sur sa tenue en disent plus sur vous que sur elle. #SLT pic.twitter.com/xPOwfL67Zn",NO
NonSexiste,0.030506283,La femme chante tellement juste #ConfessionIntime #ironie #TF1,NO
NonSexiste,0.23379272,Et donc la vente d'armes! Pas fier d'être Français quand je lis France en 3ème position des vendeurs d'armes.,NO
